alcohol,alfalfa,anise,apple juice,apples,apricots,artichoke,arugula,asparagus,basil,beans ,beef,beer,beets,berries,bread,broccoli,brussel sprouts,cabbage,cake,calories,candy,carbs,carrots,cauliflower,celery,cereal,cheese,cherries,chicken,chickpeas,chives,chocolate,cilantro,coconuts,cook level,cook style,cookies,corn,cornbread,cuisine,dairy,dates,dill,eggs,endive,fat,fennel,fiber,fish,fudge,garlic,ginger,gluten,grains,grapefruit,grapefruit juice,horseradish,hot peppers,ice cream,kale,kohlrabi,lamb,leek,lemons,lentils,lettuce,limes,lychees,mangoes,meal time,meat,melon,milk,mushrooms,nuts,okra,onions,orange juice,oranges,oregano,pancakes,parsley,parsnips,pasta,peaches,pears,peas,peppers,plums,pomeloes,portion size,potatoes,price,protein,pudding,pumpkin,radish,rhubarb,rice,rosemary,rutabegas,sage,salmon,salt,sardines,scallions,shallots,soda,sour,soy,spicy,spinach,sprouts,squash,strawberries,sweet,thyme,tomato,tortilla,tuna,turkey,turnips,waffles,wasabi,water,wine,yams,meal id
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,medium,0,medium,1,0,0,0,0,1,0,0,1,1,0,0,rare,steamed,0,0,1,french,0,0,1,0,1,medium,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,breakfast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,large,0,high,high,1,0,0,0,0,0,0,0,0,low,0,0,1,1,high,0,low,0,0,0,0,low,0,0,0,0,1,0,0,1,0,0,0,658
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,0,low,0,0,0,0,0,0,0,0,0,0,0,0,rare,steamed,1,1,0,french,0,0,0,0,0,high,0,high,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,lunch,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,large,0,medium,high,0,0,1,0,0,1,0,0,0,low,0,0,0,0,medium,0,low,0,0,0,0,low,0,0,1,0,1,0,0,0,0,0,0,659
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,low,0,low,0,0,0,0,0,0,0,0,0,0,1,0,well,sauteed,0,0,0,mexican,0,1,0,0,0,low,0,high,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,snack,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,small,1,low,low,0,0,0,0,0,0,0,0,0,high,0,1,0,0,medium,0,high,0,0,1,1,low,0,0,0,0,0,0,0,0,0,0,0,660
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,medium,0,high,0,0,1,0,0,0,0,0,0,0,0,0,rare,grilled,0,0,0,mexican,0,0,0,0,0,medium,0,medium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snack,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,small,0,medium,low,0,1,0,1,0,0,0,0,0,low,0,0,0,0,medium,0,low,1,0,0,0,medium,0,0,0,0,1,0,0,1,0,0,0,661
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,high,0,high,0,0,0,0,0,0,0,0,0,0,0,0,well,steamed,0,1,0,french,1,0,0,0,0,medium,0,low,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,breakfast,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,small,0,medium,high,0,0,0,0,1,1,0,0,0,medium,0,0,0,0,high,0,low,0,1,0,0,low,0,0,0,1,0,0,0,1,0,0,1,662
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,high,0,high,0,0,1,0,0,0,0,0,0,0,0,0,medium,sauteed,1,0,1,greek,0,0,0,0,0,medium,1,medium,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,dinner,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,small,0,high,high,0,1,0,1,0,0,0,1,1,high,0,0,1,0,low,0,high,0,0,0,0,low,0,0,0,0,0,1,0,0,1,1,0,663
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,low,0,high,0,0,0,1,0,0,1,0,0,0,0,0,medium,steamed,0,0,0,italian,1,0,0,0,0,low,0,low,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,dinner,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,medium,0,medium,low,0,0,0,1,0,0,0,0,1,medium,1,0,0,0,low,0,high,0,0,0,0,medium,0,1,0,0,0,0,0,0,0,0,1,664
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,low,0,high,0,0,0,0,1,0,0,0,0,0,1,0,rare,sauteed,1,0,0,italian,1,1,0,0,0,medium,0,medium,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,breakfast,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,large,0,medium,low,0,0,0,0,0,1,0,0,0,high,0,0,0,0,medium,0,medium,0,1,0,0,low,0,0,0,0,0,0,0,0,0,0,0,665
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,high,0,low,1,1,0,0,0,1,0,0,0,0,0,0,well,sauteed,0,1,0,greek,0,0,0,0,0,high,0,low,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,lunch,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,small,0,low,low,0,0,0,1,0,0,0,0,0,medium,0,0,0,0,medium,0,high,0,0,0,0,high,0,0,1,1,0,0,0,0,0,0,0,666
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,medium,1,low,0,0,0,0,0,0,0,0,0,1,0,0,rare,fried,0,0,0,mexican,0,0,1,0,0,low,0,low,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,dinner,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,medium,0,high,low,0,0,0,0,1,0,0,0,1,low,1,1,0,0,medium,0,medium,0,0,0,0,low,0,1,0,0,0,0,0,0,0,0,1,667
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,medium,0,medium,0,0,0,1,0,0,0,0,0,0,0,0,medium,fried,0,1,0,italian,1,0,0,0,0,high,1,low,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,breakfast,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,medium,0,medium,low,0,0,1,1,0,0,1,1,0,medium,1,0,0,0,low,0,medium,0,0,0,0,medium,0,1,0,1,0,0,1,0,0,0,0,668
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,medium,0,high,0,0,1,0,1,0,0,0,0,1,0,0,well,sauteed,0,0,0,chinese,1,0,1,1,1,low,0,low,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,snack,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,medium,0,medium,medium,0,0,0,1,0,0,0,0,0,high,0,0,0,1,medium,0,high,0,0,0,0,medium,0,0,1,0,0,1,1,0,0,0,1,669
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,medium,0,low,0,0,0,0,0,0,0,0,0,0,0,0,well,fried,0,0,0,french,0,0,0,0,0,low,0,low,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,lunch,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,large,0,low,medium,0,0,0,0,0,1,0,1,1,high,0,0,0,0,low,0,high,0,0,0,0,medium,0,1,0,0,0,1,0,0,1,0,1,670
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,high,0,low,0,0,1,0,0,1,0,0,0,0,0,0,well,smoked,0,0,0,french,0,0,0,0,0,medium,1,low,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,dinner,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,medium,0,high,low,0,0,0,0,0,0,0,1,0,medium,0,0,0,1,medium,0,low,1,0,0,0,low,1,0,1,0,1,0,0,0,1,0,0,671
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,low,0,high,0,0,0,0,0,1,0,0,0,0,0,0,rare,sauteed,0,0,0,french,0,1,1,0,0,medium,0,medium,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,breakfast,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,small,0,high,medium,1,0,0,0,0,0,0,0,1,medium,0,0,0,0,high,0,medium,1,0,0,1,low,0,0,0,1,0,0,0,0,0,1,0,672
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,high,0,high,0,0,0,0,0,0,0,1,0,0,0,0,rare,grilled,0,0,0,greek,0,1,0,0,0,medium,0,medium,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,snack,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,large,0,high,low,0,0,0,1,0,0,0,0,1,high,0,0,0,0,high,0,high,0,1,0,0,medium,0,0,0,0,1,0,0,0,0,0,0,673
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,low,0,low,0,0,0,0,1,0,0,1,0,0,1,0,medium,grilled,0,0,1,italian,1,0,0,1,0,low,0,low,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,snack,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,large,1,low,low,0,1,1,0,0,0,0,0,0,high,0,0,0,0,high,0,medium,0,0,0,0,medium,1,0,1,0,0,0,0,0,0,0,0,674
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,medium,0,low,0,0,0,1,0,0,0,0,0,0,0,0,medium,sauteed,0,0,1,chinese,0,0,0,0,0,medium,0,medium,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,lunch,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,medium,1,high,medium,0,0,0,0,0,0,0,0,0,low,0,1,0,0,low,0,high,0,0,0,0,high,0,0,0,0,0,0,1,0,1,1,0,675
1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,low,0,low,1,0,1,0,0,0,0,0,0,0,0,0,rare,smoked,0,0,0,italian,1,0,0,0,0,low,0,low,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,dinner,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,large,1,medium,medium,0,0,0,0,0,1,0,0,0,low,1,0,0,1,low,1,high,0,0,0,0,low,0,0,0,0,0,0,0,0,0,0,0,676
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,medium,0,medium,1,0,0,0,1,0,0,0,0,0,1,1,well,grilled,0,0,0,chinese,1,0,0,1,1,low,1,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lunch,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,large,0,high,low,1,0,0,0,0,0,1,0,0,medium,0,0,0,1,medium,0,medium,0,0,1,0,medium,0,0,0,0,0,0,0,0,0,0,0,677
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,low,1,low,0,0,0,0,0,0,0,0,0,0,0,0,well,grilled,0,0,0,greek,0,0,0,0,0,low,0,medium,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,snack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,large,0,high,medium,1,0,0,0,0,1,0,0,1,high,0,0,0,0,low,1,low,0,0,0,1,medium,0,0,0,0,0,0,0,0,0,1,0,678
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,medium,0,low,0,0,0,0,0,0,0,0,1,0,1,0,medium,smoked,0,1,0,greek,0,0,0,1,0,medium,0,medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,breakfast,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,large,0,medium,low,1,0,0,1,1,0,0,0,0,medium,0,0,0,0,high,0,low,0,0,0,0,medium,0,0,0,0,1,0,0,0,0,0,0,679
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,medium,0,high,0,0,0,0,0,0,0,0,0,0,0,0,medium,smoked,0,0,1,greek,0,0,0,1,1,medium,0,low,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,dinner,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,large,0,high,low,1,0,0,1,0,0,0,0,0,medium,0,0,0,0,high,0,low,0,1,0,1,medium,0,0,1,0,1,0,0,0,0,0,0,680
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,low,0,medium,0,0,0,0,1,0,0,0,0,0,0,1,rare,steamed,0,1,1,french,1,0,0,0,0,low,1,low,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,dinner,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,large,0,low,low,0,0,0,0,0,0,0,1,0,medium,0,0,1,0,high,1,high,1,0,0,0,low,1,0,1,0,0,0,0,0,0,0,0,681
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,medium,1,medium,0,0,1,0,0,1,0,1,1,0,0,0,well,steamed,0,0,0,french,1,0,0,0,0,high,0,low,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,dinner,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,medium,0,medium,medium,0,0,1,0,1,0,0,0,0,low,0,0,0,0,low,0,medium,0,0,0,0,low,0,1,1,0,0,0,1,0,0,0,0,682
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,high,0,low,0,0,0,1,0,0,0,0,0,0,0,0,rare,smoked,0,1,0,italian,0,0,0,0,0,medium,0,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,breakfast,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,small,0,low,medium,0,0,0,0,0,0,0,1,0,high,0,0,0,1,medium,0,high,0,1,0,1,high,0,0,1,0,1,0,0,0,0,0,0,683
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,medium,0,low,1,0,0,0,0,1,0,0,1,1,1,1,well,steamed,0,0,0,french,0,0,0,0,0,medium,1,low,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,snack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,medium,1,medium,medium,0,1,1,0,0,0,0,0,0,medium,1,0,0,0,high,1,low,1,0,1,0,high,0,0,0,0,0,0,0,1,0,0,0,684
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,low,0,low,0,0,0,0,1,0,0,0,0,0,0,0,rare,grilled,0,0,1,italian,1,0,0,0,0,low,0,low,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,lunch,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,large,0,high,medium,0,0,1,1,0,1,0,0,1,high,0,1,0,0,low,0,low,1,0,1,0,low,0,0,0,0,0,0,0,1,0,1,0,685
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,medium,0,low,1,0,0,0,0,0,0,0,0,0,0,0,rare,steamed,1,0,0,greek,0,0,0,0,0,high,0,medium,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,breakfast,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,medium,1,high,medium,1,0,0,0,0,0,0,0,0,high,0,0,0,0,low,0,low,0,0,0,0,low,0,0,0,0,0,0,1,0,0,0,0,686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,0,low,0,0,1,0,0,0,0,0,0,1,0,0,well,fried,0,0,0,greek,0,0,0,0,0,high,0,low,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,breakfast,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,large,0,medium,low,0,1,0,1,1,0,0,0,0,high,1,0,0,0,low,0,high,0,0,0,0,medium,0,0,1,0,1,0,0,0,0,0,0,687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,low,0,high,0,0,1,1,0,0,0,0,0,0,0,0,well,steamed,1,0,0,mexican,1,0,0,0,0,low,0,high,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,breakfast,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,small,0,high,low,0,0,0,0,0,0,0,0,0,medium,0,0,0,0,medium,0,high,0,0,0,0,low,0,1,0,0,0,0,1,0,0,0,0,688
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,low,0,low,0,0,0,0,0,1,0,0,0,0,0,0,medium,fried,0,0,0,chinese,0,0,0,0,0,high,0,low,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,breakfast,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,small,0,high,low,0,1,0,0,0,0,0,0,1,low,1,0,1,0,high,0,low,0,0,0,0,medium,0,0,1,0,0,0,0,1,0,0,0,689
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,low,0,medium,0,0,1,0,0,0,0,0,1,1,1,0,medium,smoked,0,0,0,greek,0,1,1,0,0,low,0,medium,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,lunch,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,medium,0,medium,low,0,1,0,0,1,0,1,0,0,medium,0,0,0,0,medium,0,medium,0,0,0,0,low,1,1,0,0,1,1,0,0,0,0,0,690
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,medium,0,medium,0,0,0,0,0,0,1,1,0,0,0,0,medium,smoked,1,0,1,italian,0,0,0,0,0,high,0,low,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,dinner,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,small,0,medium,low,1,1,0,0,0,0,0,0,1,high,0,0,0,0,medium,0,medium,1,0,0,0,low,0,0,0,0,1,0,1,0,0,1,1,691
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low,0,low,0,0,1,0,0,1,0,0,0,0,0,0,medium,fried,0,0,1,chinese,1,0,0,0,0,medium,0,low,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dinner,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,large,0,high,medium,1,1,0,1,0,1,1,0,0,medium,0,0,0,0,low,0,high,1,0,0,0,medium,0,0,0,1,0,1,0,0,0,0,0,692
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,medium,0,medium,0,0,0,0,0,1,0,0,0,0,1,0,well,steamed,0,0,0,mexican,0,1,0,0,0,medium,0,medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,lunch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,small,0,high,low,0,0,0,0,0,0,0,1,0,high,1,0,0,0,high,0,low,1,0,0,0,low,0,0,0,0,0,0,0,1,0,0,0,693
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,medium,0,low,0,0,0,0,0,0,0,0,0,0,0,1,well,smoked,0,1,0,chinese,0,0,0,0,0,high,1,medium,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,lunch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,small,0,medium,low,0,0,0,0,1,0,0,0,0,low,1,0,0,1,high,1,high,0,0,1,0,low,0,0,1,1,0,1,0,0,1,0,0,694
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,medium,0,high,0,0,1,0,0,0,0,0,0,0,0,1,medium,sauteed,0,0,0,french,0,0,1,0,1,medium,0,medium,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,lunch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,medium,0,high,low,0,0,0,0,0,0,1,0,0,high,0,0,0,0,high,1,medium,0,0,0,1,high,0,0,0,1,0,0,0,0,0,0,0,695
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,low,0,low,0,0,0,1,0,0,0,0,0,0,0,0,medium,smoked,0,1,1,mexican,0,1,0,0,1,medium,0,medium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,lunch,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,small,0,high,medium,0,0,0,1,1,0,0,0,0,medium,0,1,0,0,medium,1,high,0,0,0,0,medium,0,0,0,1,0,0,0,0,1,1,0,696
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,low,0,high,0,0,0,0,0,0,0,0,0,0,0,1,medium,sauteed,0,0,1,greek,1,0,0,0,0,low,0,low,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,lunch,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,large,0,low,low,0,0,0,0,0,0,0,1,0,high,1,0,1,0,low,0,high,1,0,0,0,low,0,0,0,1,0,0,0,0,0,0,0,697
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,medium,0,high,0,0,0,0,0,0,0,0,0,0,0,0,well,smoked,0,0,0,greek,1,0,0,1,0,low,0,high,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,snack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,large,0,medium,medium,0,0,0,0,0,0,0,0,0,medium,0,0,1,0,high,0,high,1,1,0,0,high,0,0,0,0,0,0,0,0,0,0,1,698
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,low,0,low,1,0,0,0,0,0,0,0,0,0,0,0,medium,fried,0,0,0,mexican,0,0,0,0,0,low,0,medium,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,snack,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,medium,0,high,low,0,0,0,1,0,0,0,0,0,medium,0,1,0,1,low,1,high,1,0,0,0,low,0,0,0,0,1,0,0,0,0,0,0,699
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,low,0,medium,0,0,0,0,0,0,0,0,1,1,0,1,medium,fried,0,0,0,mexican,1,0,0,0,0,medium,0,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,lunch,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,small,0,high,medium,0,0,0,0,0,0,0,0,0,high,0,0,0,0,medium,0,high,0,1,0,0,medium,0,0,0,0,1,0,0,0,1,0,0,700
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,medium,0,low,0,1,0,1,0,0,0,1,0,0,0,0,medium,steamed,0,0,0,mexican,0,0,0,0,0,medium,0,medium,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,dinner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,medium,0,medium,low,1,0,0,0,0,0,0,0,0,high,1,0,0,0,low,0,high,0,0,0,0,low,0,0,0,0,0,0,1,0,0,0,0,701
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,medium,0,medium,0,0,1,0,0,0,0,0,0,0,0,1,well,steamed,0,1,0,italian,0,0,0,0,0,low,0,low,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,lunch,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,small,1,medium,medium,0,0,0,0,0,0,0,0,0,high,0,0,1,1,high,0,high,0,1,0,0,medium,0,0,0,0,0,1,0,0,0,0,0,702
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,low,0,medium,0,0,0,0,0,0,0,0,0,1,0,0,rare,smoked,0,0,0,greek,1,0,0,0,0,low,0,high,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,breakfast,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,large,0,medium,low,0,0,0,0,0,0,0,0,0,high,0,0,0,1,low,0,medium,1,0,0,0,high,1,0,0,0,0,0,0,0,0,0,0,703
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,medium,0,low,1,0,0,0,0,0,0,0,0,0,0,0,medium,grilled,0,0,0,french,1,0,0,0,0,high,0,low,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,dinner,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,small,0,medium,low,0,0,1,0,1,0,0,1,0,high,0,1,1,0,high,0,high,1,0,0,0,high,0,0,0,0,0,0,1,0,0,0,0,704
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,low,0,low,1,0,0,0,1,1,0,0,0,0,0,0,well,fried,0,0,0,chinese,1,0,0,0,0,medium,0,low,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,lunch,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,small,0,low,medium,0,0,0,0,0,0,0,0,0,high,0,0,0,1,medium,0,low,0,0,0,1,medium,0,0,0,0,0,0,0,1,0,0,0,705
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,low,0,high,0,0,0,0,0,0,0,0,0,0,0,0,well,sauteed,0,0,1,chinese,0,0,0,0,0,high,0,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,dinner,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,small,0,high,medium,0,0,1,0,0,0,0,1,0,low,0,0,0,0,low,0,low,0,0,0,0,low,0,0,0,0,0,0,0,1,0,0,0,706
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,medium,0,medium,0,0,0,0,0,1,0,1,0,1,0,0,well,steamed,0,0,0,french,0,0,1,0,0,low,0,low,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,dinner,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,large,0,high,low,0,0,0,0,0,0,0,0,0,medium,0,0,0,0,low,0,high,0,0,0,0,medium,0,0,0,0,0,0,0,0,0,0,0,707
