alcohol,alfalfa,anise,apple juice,apples,apricots,artichoke,arugula,asparagus,basil,beans ,beef,beer,beets,berries,bread,broccoli,brussel sprouts,cabbage,cake,calories,candy,carbs,carrots,cauliflower,celery,cereal,cheese,cherries,chicken,chickpeas,chives,chocolate,cilantro,coconuts,cook level,cook style,cookies,corn,cornbread,cuisine,dairy,dates,dill,eggs,endive,fat,fennel,fiber,fish,fudge,garlic,ginger,gluten,grains,grapefruit,grapefruit juice,horseradish,hot peppers,ice cream,kale,kohlrabi,lamb,leek,lemons,lentils,lettuce,limes,lychees,mangoes,meal time,meat,melon,milk,mushrooms,nuts,okra,onions,orange juice,oranges,oregano,pancakes,parsley,parsnips,pasta,peaches,pears,peas,peppers,plums,pomeloes,portion size,potatoes,price,protein,pudding,pumpkin,radish,rhubarb,rice,rosemary,rutabegas,sage,salmon,salt,sardines,scallions,shallots,soda,sour,soy,spicy,spinach,sprouts,squash,strawberries,sweet,thyme,tomato,tortilla,tuna,turkey,turnips,waffles,wasabi,water,wine,yams,meal id
1,0,,,,,,,,,,,,,,1,,1,,1,,0,low,,,1,,,,,,,,,,well,,1,,,,1,,,,,medium,1,low,,,,1,1,,,,1,,,,,1,,,,0,,,,,1,,1,,,,,,,,1,,1,1,,,,,,,,,,low,,,,,,1,0,0,1,,,,,1,,1,low,,,,,,1,1,,,,,,,,0,,650
1,,,,,,,,,,,,1,,,,,1,,1,,,low,,,1,,0,,,,,,,,,smoked,,,,french,1,,,,,,1,,,,,1,1,,,1,,,,,,1,0,,,,,,,lunch,1,,,,,,,,,,1,,1,1,,,,,,,large,,,low,,,,,,,,,1,low,,1,,,low,1,low,,,,,,1,1,,,,,0,,0,,,650
,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,1,,0,,,,,,1,,,,1,,0,1,,0,,,,1,,1,,,,,1,lunch,,,,,,,,,,,1,,1,1,,,0,0,0,,large,,,,,,,,,,,,,,,,,1,low,,,,,,,,,,,,,,,0,,,,650
1,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,1,,,french,1,,,,,,1,low,,,0,1,,,,,1,0,,,,1,,1,,,0,,1,lunch,,,1,,,,,,,,1,,1,1,,,,,0,,large,,,low,,,,,0,1,,,1,,,1,,1,,1,,,0,,,low,1,1,,,,,,,,0,0,650
0,,,,,,,,,1,,,,,,1,,,,1,,,,,0,,,1,,,,,,,0,,,,,0,,1,,0,,,,,high,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,high,low,1,1,,,,,,,1,,,,,1,,,,0,,,1,,0,,,,0,,1,,,,,651
,,1,,,,0,,,1,,0,,,,1,,,,1,medium,,high,,,,,1,,,,,,0,,,,,,,italian,1,,,,,medium,,,,,,0,1,,,,,,,,,,1,,,,,,,,,,,,0,0,,,,,,,,,,,,0,,,small,,,,,,,0,0,0,,,1,medium,0,,,1,,1,medium,,,0,1,,,,,,,,1,,,,,651
,,1,,,,,,,,,0,,,,1,,,0,1,,,,,,,,1,,,0,0,0,,,,,,,0,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,1,,,,,,1,,,,,1,,,medium,,,,1,medium,,,0,,0,0,1,,,,,651
,,,,0,1,,,1,1,,,,,1,,,,0,,,,low,,,,1,,,1,,0,,,,rare,steamed,,,,italian,1,,,,,,1,low,,0,,,,,1,,,0,1,1,,,,,,,,1,,dinner,1,,,1,,,,1,,,,,,,0,,,1,,,large,,,,,1,,,,0,0,0,,,,1,,,high,,,1,1,,,,,,,,,,1,1,,,0,652
,,,0,,1,,,,1,,,,0,,,,,,,,,low,,,,,0,0,,0,,,,,rare,steamed,,,1,,1,,,,,low,1,,,,,,1,,1,,,,1,1,,,,,0,,,1,1,,1,,,1,,,,,,,1,,,0,,,,1,,,,,high,medium,,,,0,,,,,0,high,,1,,,high,,low,1,1,,,low,,,1,,,,,1,,,0,652
,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,rare,,,,1,,1,,,,,,1,low,,,,,,,,,,,1,1,,,,,,,,1,1,,1,,,1,,,,1,,,1,,,,,0,,1,,,,,,,,1,,,,,,0,,,,,,,,,low,,1,0,,,,,1,0,,,,1,0,,,652
,,,,0,1,,,1,,,0,,,1,0,,,,,,,,0,,,,,,,,,0,,,rare,steamed,,,1,,1,,,,0,,1,,,,,,,,1,,,,1,1,,,,,,0,0,,1,,1,,,,,,,1,0,,,,,,,,,1,,0,,,high,,,,,,,,0,,,,,1,,,,,,1,1,,0,low,,,,,0,,1,1,,,,652
,,,,0,,,0,,,,,,,,,,,1,0,,,,,0,,,,1,,1,,,,,well,fried,0,,,,,0,,,,medium,,medium,,,,,,,,,1,,,,,,,1,,,,,,,,,0,,1,,,,1,,0,,,,,0,,,,1,,0,,,1,,,1,,,,,,high,,,0,0,,,,,1,,,,1,1,,0,,1,,,,,,653
,,,,,,,0,,0,1,0,,,,,,,1,,,,,,,,,,1,,1,,,,,,fried,,,,french,,,,,,medium,,,,,,,,,,,1,,0,,,,,1,,0,,,,breakfast,,,,,1,1,,,,0,,,,0,,,,,,,,,low,,1,,,1,,1,0,,,,,1,,0,,,medium,,1,,,medium,,1,,,,,,,,,,653
,,,,,,0,,,0,1,,0,,,,,0,1,,,,,,,,,,1,,1,,,,,well,fried,,,,french,,,,,,,0,medium,,,,,,,,,1,,,,,0,,1,,,0,,,breakfast,,,,,,1,,,1,0,,,0,,0,,,,,1,,,,medium,,,0,1,,1,,,,high,,1,,,,0,,,1,,0,,1,,,,,1,,,,,,653
,,,,,,,,0,,1,,,,,,,,1,,,0,,,,,,,1,,,,,,0,well,,,,,,,,,,,,,medium,,,,,0,,,,1,0,,,,,,1,,,0,,,,,,,,,1,,,,,,,,,,,,,0,1,,0,,,1,,,1,,1,0,0,,high,,1,,,low,,,,1,,,,1,1,,0,,,,,,,0,653
1,,1,,,0,,,,,0,1,,,,,,0,0,,,,,,1,0,,,,,,0,,1,,medium,fried,,1,,,1,,,,0,medium,,low,,0,0,,,0,1,,,,,,,,,,,1,0,1,,,,0,1,,1,,,,1,,,,,,1,,1,,,,large,,high,low,,0,,,,0,,,,,,,,,,0,,,0,1,,low,,,,,,,,,1,,,654
1,1,,,,,,,,0,,,1,,1,,0,,,,,,,,1,0,,,,,,,,1,,,,,1,,,1,,,0,,,,,,,,,,,1,,,,,,,1,0,,,1,,1,0,,1,,1,,1,0,,,1,,,,1,,,,1,,,,,,,low,,,,,0,,,,,high,,,,,,,high,,,1,,low,,,,,,,,0,1,,,654
1,,,,,,,,,,,,,,,,0,,,,high,,medium,,1,,,,0,,,,,1,,,fried,,1,,italian,1,,,,,medium,,low,,,,,,0,1,,,,,0,,1,,,,1,0,1,0,snack,1,,1,,1,,,,1,0,,,1,,1,,,0,,1,large,0,,,,,,,0,,,,,high,0,,,,low,,,,,1,,low,,,,,,,,,1,,,654
,,,1,,,,,,,,,0,1,,,0,,,,,,high,,,,,1,,1,,,,1,,well,grilled,,,1,,1,0,,,,,,,,1,1,0,,,,1,,,1,,,1,0,,,1,,,,,,,,,1,,,,,,,,,,1,,,,0,,,,,low,0,,,1,,,1,,,,,,,,,1,low,,,,,,,1,,,,,1,,0,,,655
,,,1,,,,0,0,0,,,,1,1,,,,,,,,high,,,,,1,,1,,1,,1,,well,,,,1,,,,,,,,,medium,,1,1,,,,,,,,1,,,1,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,high,,,,,,,medium,1,,,,,,,,,,,655
,,0,1,,,,,,,,,,1,,,,,,,,,high,,,,,1,,1,,1,,,,,grilled,,,1,mexican,,,0,,,low,0,medium,,1,1,,,0,,,,,1,0,0,1,,,,1,0,,,snack,1,0,,,1,,1,,,,,,,,1,,0,,,,,,medium,,,,,,,1,1,,,high,,,,0,high,,,,,0,0,medium,1,1,,0,,,1,,,,,655
0,,,,,,,0,,0,0,,,1,,,0,,,,,,,,,,,,,1,,1,,,,,,,,1,mexican,1,,0,,,low,,,,,1,0,,,,,,1,1,,,1,,,,1,,,,snack,1,,,,1,,,,,,,,,,,,,,,,,,,low,,,,1,,1,,,,high,,0,,,high,,,,,,,medium,1,,,0,0,,,,,,,655
,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,sauteed,,,0,french,,,,,,,,high,0,0,0,,1,,,,,,,,,0,,,,,,,,breakfast,1,,,,,,1,,,,,,,,0,,,,1,,,1,high,,,1,,,,0,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,656
,,,,,,,,,,,1,0,,,,,0,,,,,,,,0,,,,0,,,,,,,sauteed,,,,french,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,0,,,,0,,,1,,medium,1,high,,,1,0,0,,,0,,,,,,,1,,,,0,1,,,,0,,,,1,0,,,,,,656
0,,,,1,,,,,0,,1,,,,,,,,,medium,,,,,,,,0,,,,,,,rare,,,,,,,,,,,,0,high,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,0,,,,1,,,1,,low,,1,,,,,,,,high,,,,1,low,,high,,1,,,,,,1,,1,,0,,0,,,656
,,0,,,,0,,,,,,,0,,,,,,,,,low,,,,1,,,,,,,,,,sauteed,,,,french,,,,,,,,high,,,,,1,,,0,,,0,,,,,,,0,,,,breakfast,1,,,,,,,,1,,,,0,,,,,,1,,,1,,,,1,,0,,,0,,,high,,,,1,,,,,,,,,,,,,1,,,,,0,,656
,,,,,,,0,,,,,,,,,,,,,medium,,,,,,1,0,,,,,,,,,sauteed,,,0,french,,,,,,,,,,0,,,1,,,,,,,,,,0,0,,,,,,breakfast,1,,,,,,1,0,1,,,,,,,,,,1,,medium,1,,low,,,,,0,,,,,,,,0,1,,,high,,,,,low,,,1,,1,,,,,,,656
,,0,0,0,1,1,,,1,,1,0,,,,,,0,,medium,,medium,,1,,,,,1,1,,,,,,,,,1,,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,,,,,1,0,,,,1,,,,,,,,,,,,,,,medium,,high,,,,,,,,,,,,,,,,medium,,medium,0,,,,low,,,0,,,,,,0,,,657
,,,,,,,,1,,,,,,,,,,1,0,,,,1,,,0,,1,,,1,1,,0,,,,0,1,french,,0,1,,1,,,low,,,,,,,,,,,,0,,,,,,,,,1,,1,,0,,,,0,,,,,,0,,,,,0,,,large,,high,high,,,,,,,,0,0,low,,,,,high,,low,,,,,low,0,,,,,,0,1,,,,658
,0,0,1,,,,0,1,,0,,,,,,0,,1,,,,,1,,,0,0,,,,1,1,,,rare,,,,,,,,1,,1,medium,,,,,,,,,,,,,,,,,0,,0,0,,,1,,1,,0,,,,,,,,,,0,,,,,,,,large,,,,1,,,,,,0,,,,,,,1,,0,low,,,,,,,,,,1,,,1,,,,658
,,,,,,,,0,,,,,,,,,,,,high,,low,,,,,,,,,,,,,rare,steamed,1,1,,,,,,,,,,,,,,1,1,,,,,1,,0,0,,,,,,0,0,,lunch,,,,,,,1,,,,,,,,,,,1,,,large,,,high,,,1,0,,1,,,,low,,,,,,,low,,,0,,,,,1,,1,,,,,,,659
,,,,,,,,,,,,,,,,,,,,high,,,,,,,,,0,,,,,,rare,,1,1,,french,,,,,,,0,,,0,,1,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,large,,medium,high,,,1,,,1,,,0,,,,,,medium,,,,,,,,,,1,,,,,,,,,659
,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,rare,,,,,,,,,,,high,,high,,,,1,1,,,,,1,,,,,,,,,,,,,1,,0,,0,,1,,,,,,,,,,,1,,,,,medium,high,,0,,,,1,,,,,0,,,,,,low,,0,,,low,,,,,1,,0,,0,,,659
,,,,1,1,,,,0,,,,,0,,,,,,,,low,,,0,,0,,,,,,,,rare,steamed,,,,french,,,,,,high,,,0,,,,1,0,,,,1,,,,,,,,,,,,,1,,,0,,,1,,0,,,,1,,,,,1,,,,,medium,,,,1,,,1,0,0,,low,,,,,,,low,,,,,,,,,0,1,,,,,,,659
,,,,1,,,,,,,,,,,,0,,,,high,,,0,,,,,,,,,,,,rare,,1,1,,french,,,,,,high,0,,0,,,,1,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,1,,,large,,,,,,1,0,,1,,,0,,,0,0,0,medium,,,,,0,,,,0,1,,,,,,0,,,659
0,,,,1,,,0,,,,1,,,,,,,,1,,,,,,,,0,,,,,,1,,well,,,,,mexican,0,1,,,,,,high,,,,1,,1,0,,,,,,,,,,,0,,1,1,snack,,1,0,,1,,,,,,,,1,,0,1,,,,,small,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,0,,,,,,,,0,,660
0,,,,1,,,,,1,,1,,,,,,0,,,low,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,1,snack,1,,,,1,,,1,,,1,,1,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,1,low,,,0,0,,,,,,,,660
0,0,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,mexican,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,1,,,,1,,,,,,,,0,1,,,,,,,,,medium,low,,,,1,,,,0,,low,,,0,,medium,,,1,,,,medium,,,,,1,,,1,,,,661
,,,1,,,,,,,1,,,,1,,,,1,,,,high,,,,,,,,,,,,0,well,,,,,,,,,,,,,,1,,,0,,1,,,,,1,,1,,,,,,,,,breakfast,,,,,,,,,,,,,0,1,,1,,,,,,,medium,high,,0,,,,,,,,medium,,0,,,,,,,1,,,,,,,1,,,,,,,1,662
,,,,,,,,,,1,,0,,1,1,,,1,,high,,,,,,,,,,,0,,,,,steamed,,,,,,,,,,,,,1,0,,,1,1,,,0,,,0,1,,,,,,,,,breakfast,,,,,,,,,,0,,,,1,,,,,,,small,,,,0,,,,1,1,,,,medium,0,,,,,,,,,,,,,,,1,,,0,1,,,,662
,,,,,,,1,,,,,,,,,,,,,,,high,0,,,1,,,1,,,0,,0,medium,steamed,0,,,,1,,0,,,low,,low,,,,,,,,,,,,,,1,,,,,,,1,,1,0,,,1,,,,,,,,,,,,,0,,,medium,,,,,,,1,,,,,1,,1,,,,low,0,,,,,,,,1,,,,0,,,,,1,664
,1,,,,,,1,,,,,,,,0,,,,,,,high,,,,1,,,1,,,,0,,,steamed,,0,,,1,,,,,low,,,1,,0,,,,,0,,,1,,,,,1,,,,,1,,,,1,,1,,0,,,,0,,,,,1,,,,,,,medium,low,,0,,1,,,,0,1,medium,,,,0,low,,,,,,,,,1,,0,,,,,0,,,664
,,,,0,,0,,,,1,,,,,,,,,1,low,,high,,,,,,,,,,,1,,rare,sauteed,,,,,1,1,,,,medium,,,0,0,0,,,,,,,,,,,1,,,,,,,,breakfast,1,,,,0,,0,0,,,1,,,,,,,,,,large,,,,,,,,,1,,,,,,,0,,,,medium,,1,,,,,,,,,,0,,,,,665
0,,,,,,,0,1,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,sauteed,,1,0,,0,,,,,high,,low,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,0,,small,,,,,,,1,,,,,,,,0,,,medium,,,0,,,,,0,,1,1,,,,,,,,666
0,,,,,,,,1,,,,,,,,,,,,,,low,1,1,,,,1,,,,0,,,,sauteed,,,,,,0,,,0,,,low,,,0,,1,,,,,,,0,0,1,,,,,1,1,1,lunch,,,0,,,1,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,medium,0,high,,,0,,high,,,,1,,,,,,,,666
,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,1,,greek,,,,,,,,low,1,,,,,,,,,,,,0,1,,,0,,1,,,,1,,,,,1,1,,,,,,,,1,,,,,,small,,,,,,,,0,,,,,,,,,,,,,,,,,high,,,1,1,,0,,,,,,666
,,,,,,,,,,,,,,,,,,,,high,,low,1,1,,,,1,,,,,,,,,,1,,greek,,,,,,,,low,1,,,,,,,,,,,0,,1,,,0,,1,1,,,1,,,,,1,,,,,0,,,,1,,,,0,,small,0,low,,,0,,1,,0,,,,medium,,,,,,,high,,,,,,0,,,1,,,,,,,,666
,,,,0,,,1,,,0,,,0,,,,0,1,,medium,,,0,,,0,,,,,,,,,rare,,,,,mexican,,,1,,0,low,,,1,,1,,,,0,,0,,,,,,,,,,,,0,dinner,,,,,,,,,0,1,,1,,1,,,1,,,,,,,,,,0,,,,,,1,low,,,,,,,,,,,,,0,,,,,,,,,,1,667
,,,,,0,,1,,,,,,,,,,0,,,,,,,,,1,,0,,,,,,,,,,1,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,0,1,,,,breakfast,,,1,,0,,,1,,,1,,,0,1,,,,,,,,medium,,,,1,1,,,,,,,1,,,0,,,,0,,,,medium,,1,,,,,1,,,,,668
0,,,,,,1,,,,,1,,,,,0,,0,,,,high,0,,1,,,,,,,1,,,well,,,,0,,1,,1,1,,,,,,,,,1,,,,0,,,,,,,,,1,1,,,,1,,,,,0,,1,1,,,,0,,,,,0,,,,,,medium,,,,1,,,,,,,,,,1,medium,,,,,,,,,,1,,,1,,,,,,669
,,1,,,,1,,,,,1,,0,,,,,,,,,,,,,,1,,,,,,,,well,sauteed,,,,chinese,,,1,,1,,,,0,1,,,1,,,0,,,,,,0,0,,0,1,1,,,snack,1,0,,,,,,1,,,,,,,,,,,,1,,0,medium,,,,,1,,,,,0,high,,,,1,medium,,,0,,0,,,,,1,,,1,,,,,,669
,0,1,,,,1,,,,,1,,0,,,0,,0,,medium,,,,,1,,,,,,,1,,,well,,,,,chinese,1,,1,1,,,,,,1,,,1,,,,,0,,,,,,,,1,,0,,snack,,,,,0,,,1,,,,0,0,,,,,,,,,,,,,,,1,,,,,0,high,,,,,medium,,,,,0,,medium,,,,,,1,1,,,,1,669
,,,,,,1,1,,,,,,,,,,,0,,,,low,,,,,,,,,,,,,well,,,,,,,,,,,,1,,0,,,,,1,,,,,,,,1,,0,,0,,,0,dinner,1,,0,,,,,,,0,,,1,,,,,,,0,,,,,,,,,,,,1,,,,,,,medium,,,1,0,,0,,1,,1,,1,,,,1,,,671
,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,french,,,,,,,1,low,,,,,,,,0,1,,,,,1,,,,,,,,dinner,1,,,1,,,0,,,,0,1,1,,,,,,0,0,medium,,,,,,,,,,,1,,,0,,,1,,,low,1,,,,,1,,1,,1,,,,1,,,671
,,1,1,,,,1,,,,,,,,,,,,,high,,,,,1,0,,1,,,0,,,,,smoked,,,,french,,,,,,,1,,,,,,,1,,,,,,,,1,,,1,,,0,,,1,,,1,,,,0,,,,1,,,,0,,,0,,,,high,,,,,0,,0,,1,,,,,,1,medium,,,1,,,,,1,,1,,,,,0,1,,,671
1,,,,,,,,,,1,,,,,,,1,,,low,,,0,,,,,1,,,,,,,,sauteed,,,,french,,,1,,,,,,1,0,,0,,0,,,,,,0,,,,,0,,,,,breakfast,,,,,1,0,,,,,,,,,,,,,,,small,,high,,1,0,0,,,,,,,medium,,,,,high,,medium,1,,,,,0,,0,1,0,,,,,1,,672
1,,,,,0,,,,,,0,1,,0,,,,1,0,low,,,,,,,1,,,,,,1,,medium,,,0,1,,1,,,1,,,,,,,0,,1,,,,,,,,,,1,,,,,1,1,snack,,,,,1,,,,,,,,,1,0,,1,,,,,1,,,,1,1,,,,,,,,,,,0,high,,,,0,,,,,,,,,,,,,,,674
,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,1,,,,,,1,italian,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,,,,1,,,,,,,0,,,,,1,1,,,,1,,low,,1,1,,0,,,,,high,,,,,,,,,,,,medium,,,1,,,,,,,,,674
,0,,,,,,,,0,,0,,,,,,,1,,,,,,0,,,,,,1,,,,0,,grilled,,,1,,,,,1,,,0,,,,,,1,,,0,,,,,,,1,,,,,1,,snack,,,,,1,0,,,,0,,,,1,,,,1,,,,1,,,,1,,,0,,,,,high,,,,,,,medium,,0,,,medium,,,1,,,,,,,,,674
,,,,,,0,,,1,,1,,,,,1,,,,,,low,0,,0,1,,,,,,,,0,,sauteed,,,1,chinese,,,,0,,,,,,,1,,1,,,0,,,,1,,,,,,,,,,lunch,1,,,1,,,,,,,,,,1,,,,0,1,,medium,,,,,0,,,,,,,,low,,1,,,low,0,high,,,0,,,,,,,,,1,,,,,675
,,,,,,,0,,1,,1,,,,,1,,,,medium,,low,,,,1,,,,,,,,,medium,,,,,chinese,,0,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,1,,,1,,,,0,,,,,,,,,,,1,,medium,1,high,medium,,,0,,,,,,,,0,,,,low,,high,,,,,,,,,,,,1,,,1,,675
1,,,,1,,,,1,,1,,1,,,1,,,0,,low,,,,,,,,,,,,,,,rare,,,,,,1,,,,,low,,low,,1,,,,,0,0,,,,,,,1,0,,,1,,0,,,,1,,,1,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,low,,,,1,low,1,,,,,0,,,,,,,,,,,,,676
1,,,,1,,,,1,,,,1,,,1,0,,,,,,low,1,,,,,,,,,,,,,smoked,,,,italian,1,0,,,0,low,,,,1,,,1,,0,,,,,,,,,,,,,,,,,,1,,,,,,0,,,0,,,,,,,,,large,1,,medium,,,0,,,1,,,0,,1,,,,,1,,,,,,low,,,,,,,,,,,,676
1,,,,1,,,,1,,1,,1,,,1,,,,,,,low,1,,1,,,,,,,,,,,,,,0,,1,,0,,,,,,1,1,,,1,,,,,,,,,0,1,,,,1,,,dinner,,,1,,,1,,0,,,,,,,,0,,,,,,,,medium,,0,,,,1,,0,,,1,,,1,low,,high,0,,,,low,,,,,0,,,,,,,676
1,,0,,1,0,,,,,1,,,,,1,,0,,,,,low,1,0,1,,,,,,,,,,,,0,,,,,,,,,low,,,,,,,,,,0,,,,,,,1,,,,,0,,,,,,,,1,,,,,,,,,0,,,,,,,1,medium,,,,,,0,1,,0,,low,1,,,1,low,1,,,,,,,0,0,0,,,,0,,,,,676
1,,,,1,0,0,,1,,1,,1,,,1,,,,,,,low,1,,1,0,0,,0,,,,,,,smoked,0,,,,,,,,,,,,1,,,,1,,,,,0,,,,,1,,,,1,,,,,,1,,,,,0,,,,,,,,,,,,,large,1,,,,,,,,,,,,low,1,,,1,low,,high,,,,,,,,,,,,,,,,,676
,,,,,,,,,,,,,,0,,,,,,medium,,,1,,,,1,,,,,,1,1,,,,,,,,,,1,1,low,1,low,,,,,,,,,,,,0,,,,,0,,,,,lunch,,1,,,,,,1,,,,1,,,,1,,,,,,,,low,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,677
,,,0,0,,,,,,,,,1,,,,,,,,,medium,1,0,,,1,0,0,,,,1,1,well,grilled,,,,,1,,,1,1,,,,,,,,,,,0,,,0,,1,,,,,,,0,,,0,1,,,,,,1,,,,,,,,,,,,0,large,,,low,1,,,,,,1,,,,0,,,1,,,medium,,,1,,medium,,0,,,,0,,,,,,677
,,,,,,,,,,,0,,,,,,,,,medium,,,1,,,,1,,,,,0,1,1,,,,,,,,,,1,,low,1,low,0,,,,,,,,,0,,,,,0,,,,,0,,lunch,,,,,,,,1,0,,,1,,0,,1,,0,,,large,,high,,,0,0,,,,1,,,medium,,,,1,,,medium,,,,0,medium,,,,,,,,,,,,677
0,,0,,,,,,,,,,,,,0,,,,,medium,,medium,1,,,,1,,,,,,1,,,,,,,chinese,,0,,1,1,,1,,,,,,,,,,,,,,1,0,,,,,,,,lunch,,1,,,,,0,1,,,,1,,,,1,,,,,,0,,,,0,,,,,1,0,,,,,0,,,,,,,1,,,,,,,,,,,,,,677
,,,,,0,,,,,,,,1,,,,,,0,medium,,medium,1,,,,1,0,,,,,1,1,well,,,,,,1,,,1,1,low,1,low,,0,0,,,,,,,,,0,1,,0,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,large,,,,1,,,,,,1,,,,,,,1,medium,,,,,1,,medium,,,,,,0,,,,,,677
1,,,0,1,,,,,,,1,,,,,,,,1,low,,low,,0,,,,,,,,,,,well,grilled,,,,greek,,0,,,,,,medium,,,,1,,,,,,0,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,large,,,,1,,,0,,1,,,1,,,,,,low,1,,,,,1,medium,,,,,0,,,,0,1,,678
,,,0,1,,,,,,,1,,0,0,0,,,,1,,1,low,,,,,,,,,,0,,,well,,0,,0,,,,,,,,,medium,1,,,1,,,,,0,0,,,,0,,,,1,,,,snack,1,,0,,,,,,,,,,,,,,,,,,large,,high,,1,,,,,1,,,,,,,,,,1,,,0,,1,medium,,,0,,,,,,,,,678
,,,,,,1,,,,,0,,1,,,,,,,,,,,,,,,,,,1,,1,0,,,,1,,,,,,1,,medium,,medium,,,,,,,,,,,,,,0,,,,,,,1,,1,,0,,,,,1,,,,,0,,1,,1,,,,,,,,1,,,1,,,,,,medium,,,,,,,,,,,,,,,,,1,,,0,,,,679
,,0,,,1,1,,,,0,,0,,,,,,,,medium,,,,,0,,0,,,,1,,1,,medium,,,,,,,,,,,medium,,,,,0,0,,,,,,,,,,,,,,,0,,1,breakfast,,,,,,,,1,,0,,,,,1,,1,,,,,,medium,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,679
,,,,,,1,,0,,,,,,,,,,,,,,low,,,,,,,,,1,,,,medium,smoked,,1,0,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,1,breakfast,1,,,,,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,,medium,,,,,,,,,,,,medium,,,,,1,,0,,,,0,679
0,,1,,,0,,,,,,,0,,,,,,,0,,,high,,,,,,,,0,,,0,,medium,smoked,,,1,,,,,1,1,,,,,,,,1,,,,,,,,1,,,0,,,,,,,1,,,,,1,,,,,,,,1,,,1,,,,large,,,,,,,,0,,,,,medium,,,,,high,,low,,1,,,,,,1,,1,,,,0,,,680
,,,,,,0,,,,,,0,,,,,1,,,medium,,high,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,1,,,,0,,,0,,,,,,,,,,,,,,,,,1,,,,0,,,,1,,,1,,,,large,,,,,,,,0,,,,0,,,,,,,,,,1,,1,medium,,,1,,1,,0,,,,,680
,0,1,,,,0,,,,,,,,,1,,1,,,medium,,,,,0,,0,,,,,0,,,,,,,1,,,,,1,1,,0,,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,,1,1,,,,,,,,1,,,1,,,,,,,,,,0,high,,low,,1,,1,medium,,,1,,1,,,,,,,680
,,1,,,,,,,,,,,,,1,,1,,,,,,,0,,,,,,,,,,,medium,,,,1,,,,,1,1,,,low,,1,,,,,0,,,,,,1,,,,,,,,,,1,,,,,,,,,0,,,,1,,1,1,,,,,,,low,,,,1,,,,,,,,,,,,,,,1,0,,,,0,1,,1,,,,,,,680
,,1,,,,,0,0,,,,,,,1,,1,,,medium,,,,,,0,,,,,,,,,medium,,,,1,,,,,,,medium,,low,0,1,,1,1,,,,,,,,1,,,,,,0,,,,,,0,,,1,,0,,,,,,1,,1,,,,,large,,high,,1,,,1,,,,,,medium,,,,,high,,,0,1,,1,medium,0,,1,,1,,,,,,,680
,,,,,1,,,,,0,,,,,,,,,1,low,0,,,,0,,1,,,,0,,,,rare,,,,1,,1,,0,,,,1,low,,1,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,1,,,,,,,,,,,,,,,0,,,,,,0,,,,,1,,,,,,low,,,,,0,,,,,,,681
